Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452593.848660,18352.82,9.49,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452683.598863,18278.81,8.49,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452693.581623,18260.94,10.90,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2452942.816872,18191.54,13.66,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453016.761041,18326.92,9.18,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453045.537306,18325.06,10.19,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453054.551282,18336.71,8.19,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453098.521695,18429.07,8.35,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453110.534244,18423.53,11.28,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453135.479446,18455.80,11.66,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453140.475994,18458.05,8.14,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453288.866103,18386.49,15.44,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453296.884693,18360.09,8.41,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453330.852860,18291.86,8.49,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453363.767436,18234.34,9.79,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453370.738597,18226.81,8.48,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453444.592134,18212.94,7.62,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453449.544167,18202.24,11.74,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453670.874943,18271.25,10.50,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
2453700.849066,18290.06,7.11,"La Silla Observatory, Chile",NGC 2423 No. 3,BJD,"Lovis & Mayor 2007 (A&A, 472, 657)",CORALIE,Thorium Argon,Wright,,,,,,,,
