Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453040.863,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453988012,0.000378137,,,242.9,119.9958,,26.89588066
2453040.865,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453672035,0.00035569,,,258.1,119.9952,,26.89107055
2453040.867,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453236974,0.000374545,,,244.8,119.9949,,26.88626611
2453191.488,130971920.0,1.174,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447029497,0.000397279,9.124612406,-50.34035284,229.0,119.9833,,-29.23037391
2453191.49,130971681.8,1.194,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447677829,0.000427214,8.908934064,-119.1587373,214.3,119.9837,,-29.23478837
2453191.555,130971682.8,1.268,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.446197039,0.000524819,9.042897783,-756.9816635,174.4,119.9817,,-29.38912811
2453191.557,130971618.0,1.265,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447063848,0.000515217,8.536710086,-424.8243245,177.1,119.9773,,-29.39289566
2453428.877,100001357.0,1.112,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.451412874,0.000324277,7.494022033,-0.16370701,287.7,89.9962,,19.25220085
2453447.797,100020171.5,1.405,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.454721899,0.000718492,6.935787661,-11.547604,133.5,90.0023,,10.83676655
2453461.687,99981435.76,1.16,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452237635,0.000395339,4.069325383,-0.069569269,235.0,67.4731,,4.108607127
2453804.724,99998211.49,1.104,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452027592,0.000310459,7.694733077,2.014255011,302.6,67.473,,14.9988495
2453818.643,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.455221265,0.000355738,,,261.9,67.4715,,8.454056109
2453818.786,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452561252,0.000352105,,,266.5,67.4725,,8.037574983
2453818.924,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.461787674,0.0006576,,,139.2,67.4726,,7.70399779
2453819.635,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453373228,0.000379021,,,244.2,67.4697,,7.969718916
2453819.777,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.453800892,0.000385754,,,242.6,67.4722,,7.55785751
2453820.643,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.454965744,0.000411528,,,225.9,67.4716,,7.441088632
2453820.786,,,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452619072,0.00035309,,,264.9,67.4724,,7.021921288
2453890.629,100000389.8,1.096,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.448143553,0.000286329,7.53974746,-1.082070594,322.9,90.0019,,-24.10634397
2454131.865,52130.874,1.083,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452317065,0.000273881,19.05805446,-3.232252218,346.8,119.9995,,28.00800892
2454131.867,52194.637,1.071,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452230074,0.000252784,18.3645718,-2.98464388,375.8,119.9999,,28.00333107
2454132.822,99986049.41,1.134,"La Silla Observatory, Chile",HD114330,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.452974441,0.000358371,3.713110324,3.001157943,264.8,67.4736,,27.90714946
