Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452990.805,-2.56,1.042,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.492150935,0.000703773,6.021955863,0.004444333,108.5,899.9958,,16.56101511
2453016.795,-1.851,0.916,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.489615697,0.000511143,6.012113744,0.004649973,152.7,1387.7008,,15.22160169
2453051.74,1.404,0.916,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.487686955,0.000728026,6.01792117,0.007648503,108.3,899.9967,,8.729882507
2453063.664,-1.609,0.875,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.487410368,0.000793477,6.017624401,0.002591838,97.6,899.9949,,5.728948849
2453146.631,-2.747,1.169,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.496810652,0.000892069,6.011894961,-0.002249853,83.5,899.9991,,-14.29158657
2453151.501,-2.708,0.895,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.487356515,0.000751245,6.018235022,0.00025824,100.1,900.0016,,-14.73664993
2453403.76,-7.364,0.905,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48938818,0.000493841,6.014094366,0.002968767,155.3,800.0019,,11.72509615
2453489.55,-8.328,0.808,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.487172009,0.000529671,6.017293171,0.00091105,142.9,899.9827,,-10.2852009
2453491.552,-7.286,1.006,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.491746944,0.000600554,6.019337091,0.003606222,127.3,899.9829,,-10.71292562
2453511.499,-4.58,0.881,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.490106889,0.000540612,6.011253857,0.003555782,141.9,900.0011,,-14.07572881
2453518.529,-8.085,1.089,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48980206,0.000809821,6.013929239,0.000815369,96.3,899.9949,,-14.95551375
2453520.555,-8.741,1.016,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.492118719,0.00070364,6.017076366,0.002793178,107.2,900.0015,,-15.19110893
2453542.499,-8.351,1.051,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488341983,0.000677818,6.010858732,0.0023376,111.4,900.002,,-16.1509786
2453550.497,-7.197,1.156,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.492335138,0.000874352,6.015407642,0.000586484,86.9,899.9986,,-15.98885062
2453763.779,1.248,0.974,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488155137,0.000524221,6.014050811,0.001854872,148.6,900.0004,,12.73459944
2453764.772,0.339,0.952,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488831935,0.000462361,6.012168704,0.003995755,168.6,900.0012,,12.55713147
2453782.689,0.262,0.701,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.484604228,0.000536347,6.013307148,2.52e-05,143.2,899.9994,,8.70237772
2453789.744,1.444,1.025,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.490204475,0.000635466,6.019839871,0.003784304,121.5,900.0008,,6.807421608
2453809.696,1.474,0.83,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.48627267,0.000474026,6.008654609,0.002263124,163.3,900.0004,,1.328116835
2453816.682,-1.182,0.914,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.486766496,0.000514371,6.008632131,-0.001421872,149.1,899.9999,,-0.638231022
2453829.588,-0.855,0.695,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.486063826,0.000440025,6.013936568,0.003360767,175.0,900.0021,,-4.12011043
2453864.567,0.159,0.957,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.486769024,0.000559189,6.018230997,0.004146937,136.2,900.0004,,-12.25016548
2453869.604,0.516,0.955,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488495853,0.00046652,6.010633672,0.002350083,166.5,900.0022,,-13.15228242
2454079.837,-1.967,0.939,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.489550463,0.000581292,6.01423591,0.002451987,134.2,900.0025,,16.3063476
2454081.842,-3.189,0.984,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.489426817,0.000563061,6.010852277,0.001902123,140.1,900.0016,,16.38765822
2454083.837,-1.827,0.992,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.486754181,0.000749755,6.017337988,0.00335026,103.6,719.9996,,16.4628305
2454118.838,-2.985,0.986,La Silla Observatory,HD85390,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.488196553,0.000552829,6.015684063,0.001101353,140.8,1337.3995,,14.34618456
