Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453081.72913,39724.00,45.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Bouchy et al. 2004 (A&A, 421, L13)",UVES+FLAMES,Iodine,Wright,,,,,,,,
2453082.64054,39700.00,49.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Bouchy et al. 2004 (A&A, 421, L13)",UVES+FLAMES,Iodine,Wright,,,,,,,,
2453083.70038,39564.00,44.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Bouchy et al. 2004 (A&A, 421, L13)",UVES+FLAMES,Iodine,Wright,,,,,,,,
2453084.61585,39822.00,47.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Bouchy et al. 2004 (A&A, 421, L13)",UVES+FLAMES,Iodine,Wright,,,,,,,,
2453085.64254,39493.00,45.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Bouchy et al. 2004 (A&A, 421, L13)",UVES+FLAMES,Iodine,Wright,,,,,,,,
2453081.72913,39690.00,49.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Pont et al. 2005 (A&A, 438, 1123)",FLAMES,Iodine,Wright,,,,,,,,
2453082.64054,39676.00,55.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Pont et al. 2005 (A&A, 438, 1123)",FLAMES,Iodine,Wright,,,,,,,,
2453083.70038,39517.00,47.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Pont et al. 2005 (A&A, 438, 1123)",FLAMES,Iodine,Wright,,,,,,,,
2453084.61585,39760.00,52.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Pont et al. 2005 (A&A, 438, 1123)",FLAMES,Iodine,Wright,,,,,,,,
2453085.64253,39491.00,49.00,"ESO VLT, Paranal Observatory, Chile",OGLE-TR-132,BJD,"Pont et al. 2005 (A&A, 438, 1123)",FLAMES,Iodine,Wright,,,,,,,,
