Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452945.824,64.855,1.11,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440260681,0.001808296,9.179780443,0.045263809,42.9,122.9959,,6.23983664
2453017.631,213.497,1.029,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.427822048,0.001293947,9.146809358,0.041043686,60.7,120.0003,,-6.976368513
2453307.851,-294.22,1.02,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44428253,0.001453879,9.224537628,0.024869776,53.6,126.4831,,6.717186398
2453369.736,-192.809,0.795,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429971174,0.001106716,9.180485059,0.023845987,69.5,126.4957,,-4.873904673
2453370.718,-348.802,1.176,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433567282,0.001657925,9.182116352,0.03050032,47.6,83.8953,,-5.024455119
2453371.716,289.488,1.106,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433240457,0.001507075,9.133067518,0.013413718,51.6,84.296,,-5.203531314
2453374.726,-245.956,0.999,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437927045,0.00091588,9.210509926,0.027360103,82.2,421.6828,,-5.759130494
2453468.503,91.845,0.996,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.430866157,0.001704195,9.158325397,-0.001912291,45.7,109.1015,,-9.520130084
2453469.488,209.393,1.125,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434774159,0.001633973,9.169422319,0.028953317,46.0,101.1957,,-9.397256992
2453469.491,209.386,1.071,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434682457,0.001452395,9.173431996,0.047900992,52.6,101.1956,,-9.399766521
2453490.469,-341.998,0.989,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.432520507,0.001169114,9.183556715,-0.000254254,64.7,199.9809,,-6.627468297
2455491.879,-179.871,1.226,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.432860356,0.002107468,9.200217058,0.050908186,39.2,126.501,,7.778058652
2455903.814,-170.455,1.241,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440792434,0.002151158,9.221903344,0.06322318,40.2,84.4998,,-0.558966887
2456251.717,120.773,1.039,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436890159,0.001125693,9.201772245,0.036544083,71.2,180.0069,,3.067627481
2456255.647,295.316,1.098,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433501926,0.001383304,9.20071769,0.026812087,58.3,180.0074,,2.411830974
2456382.503,129.349,0.796,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441724007,0.000570084,9.205990203,0.036275756,140.3,759.3004,,-10.26064732
2456382.518,111.461,0.8,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440748246,0.00056166,9.208613952,0.037795848,141.6,759.3006,,-10.28134838
2457357.775,4.051,0.76,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.441277057,0.001317605,9.245579633,0.035622751,65.4,122.6183,,0.939776576
2458118.684,-7.087,1.005,La Silla Observatory,HD36051,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440721823,0.000809221,9.201409248,0.040026923,103.7,299.9982,,-4.906309638
