Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2457449.671,-5222.753,8.12,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438476863,0.002146143,60.62863789,-23.11519957,44.6,999.9983,,20.33798237
2457449.68,-2253.839,8.331,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.447766515,0.002729349,14.76070125,2.611510427,36.2,999.9983,,20.320824
2457449.694,-7695.342,8.11,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.438942586,0.00203384,15.81034647,0.0,46.8,999.9983,,20.29456776
2457449.706,-2439.052,8.287,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.44299843,0.002592361,161.2178867,0.0,37.6,999.9983,,20.27076897
2457449.717,-3156.467,8.266,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.444133002,0.002652641,29.28864881,2.203646202,37.0,999.9983,,20.24886752
2457449.731,-3985.695,8.148,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43705628,0.002217091,31.04350926,0.034284073,43.4,999.9983,,20.21864065
2457449.742,-2938.123,7.943,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440050722,0.001803682,17.18995411,0.0,52.2,999.9983,,20.19335106
2457449.754,5176.858,8.048,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434365352,0.00191639,5.807517583,3.112850913,49.2,999.9983,,20.16638012
2457449.766,2163.08,7.924,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.440663106,0.001724171,34.19035972,79.49311868,54.8,999.9983,,20.13833395
2457449.777,-806.332,8.036,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437466797,0.001953053,58.30307572,0.772873922,48.7,999.9983,,20.11153141
2457449.79,131.978,7.902,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43247923,0.001689904,44.72262709,-0.46493177,55.4,999.9983,,20.08171658
2457449.801,215.064,8.037,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433092745,0.001954421,44.17435151,14.91158712,49.5,999.9983,,20.05454063
2457449.814,-2396.356,8.078,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.429400942,0.001968791,7.351745728,0.0,49.9,999.9983,,20.0240538
2457449.826,-1668.124,8.05,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434783354,0.001933244,14.06532731,30.87401371,49.9,999.9983,,19.99566583
2457449.837,-2573.959,7.879,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.437320887,0.001698735,3.285384777,0.0,54.6,999.9983,,19.96919506
2457449.85,732.506,8.059,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.442907542,0.002017376,3.669889669,0.072052828,47.9,999.9983,,19.93938264
2457449.861,-15734.34,7.986,"La Silla Observatory, Chile",CD-348618,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.436489219,0.001832481,2.05459432,18.40863479,54.1,999.9983,,19.91360846
