Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453230.896,-7.611,1.369,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.6078706,0.001541704,4.024082864,0.478583602,53.5,389.095,,10.88011835
2453295.784,-4.73,1.352,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.611462211,0.001935863,4.411624072,-0.024108687,43.7,299.9003,,-8.673103021
2453297.738,-4.671,1.055,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.616189418,0.001421253,4.440022093,-0.042017455,58.6,389.0776,,-9.167676651
2456223.732,4.376,1.052,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.602538658,0.001138722,4.389292219,-0.056053087,75.8,900.0003,,-10.26879384
2456233.646,16.828,1.047,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.605873235,0.001022425,4.419329665,-0.049660642,85.0,900.0065,,-12.71706122
2456555.846,-18.51,1.48,"La Silla Observatory, Chile",GJ65.2,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.612877348,0.001653468,4.448180662,-0.043632432,52.6,899.9997,,-0.221162591
