Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453545.734,-1307.11,1.018,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.388729295,0.00036541,8.668042759,0.068290762,199.9,900.0022,,4.623181631
2453547.714,-1308.001,2.697,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386979522,0.001343912,8.676651441,0.078612823,54.6,59.9997,,3.703095811
2454172.903,477.403,3.657,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.394540145,0.001873782,8.663981343,0.059563448,41.7,29.9955,,28.04360746
2454174.899,495.922,2.356,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.388952082,0.001216888,8.684628367,0.064399135,62.7,59.9981,,28.37050954
2454254.81,687.291,1.621,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385295616,0.000743315,8.694499654,0.055619661,98.9,120.0003,,14.47669514
2455299.882,1083.145,2.25,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.388497286,0.001182045,8.692987877,0.065549104,65.9,120.0078,,29.03230266
2455310.922,1076.235,1.681,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386805919,0.000778704,8.695298485,0.058268693,96.5,120.0054,,27.23694767
2455710.754,731.807,1.71,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389546498,0.000888014,8.690840828,0.058653188,87.0,900.0,,16.79995336
2455755.8,686.596,1.482,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389113139,0.000651474,8.693002152,0.054709804,114.9,487.3002,,-4.67727008
2455838.586,606.826,3.524,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.390562863,0.001776229,8.713420623,0.05564073,44.0,300.0055,,-29.74967959
2456177.681,266.219,2.307,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38712126,0.001086967,8.706286733,0.068447461,69.5,900.0002,,-26.57165089
2456497.763,-54.02,2.17,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386373931,0.001045613,8.692855504,0.064404934,74.2,138.264,,-10.10942929
2456506.762,-66.368,2.86,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389070615,0.001397059,8.705372581,0.067240338,55.6,120.0008,,-14.19825925
2456749.91,-317.861,3.372,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.3866039,0.001772041,8.698083424,0.060572282,45.8,35.0021,,29.60490843
2456841.662,-411.95,1.637,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389070527,0.000767262,8.705044933,0.059260755,98.9,150.001,,0.521701357
2457851.874,14.641,0.523,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.390860689,0.000883637,8.718926715,0.081280786,91.5,119.9982,,29.42015861
2457933.833,-57.27,1.034,La Silla Observatory,HD173885,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.383529142,0.001391547,8.707291291,0.060942611,57.1,119.9983,,1.909078991
