Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452937.818,-337930.306,1.047,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434348618,0.000346559,459.9473763,-35.27127576,211.8,359.9955,,-3.394383099
2452937.823,-154295.362,1.049,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434113134,0.000356522,273.5266082,-1.124174758,206.1,359.9957,,-3.397084444
2452937.827,-140615.173,1.051,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434583052,0.000354716,288.1852121,-0.416038831,205.1,359.9959,,-3.399931376
2452937.834,-140371.905,1.032,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434041189,0.00026005,309.8992773,-3.141308126,271.3,359.9957,,-3.40431428
2452937.852,-162177.721,1.058,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433879531,0.000365402,280.5108145,24.08222782,194.9,181.0956,,-3.41533535
2452937.854,-132433.033,1.06,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433732293,0.000367971,268.7043629,-1.623110005,192.9,181.0961,,-3.41688688
2452937.857,-120405.052,1.061,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434485539,0.000373734,297.5330137,4.304930661,190.6,181.0962,,-3.418356752
2452937.859,-324073.185,1.067,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.433864259,0.000388699,473.753193,-0.55684314,182.1,181.0957,,-3.420003562
2452937.862,-160160.319,1.06,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.43308897,0.000366719,271.1978406,4.673127915,193.0,181.0955,,-3.421478706
2452937.864,-296334.64,1.064,"La Silla Observatory, Chile",HD43834B,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.434047069,0.000379744,484.3249621,2.38530513,186.3,181.0959,,-3.423096674
