Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2456885.803,-8933.637,3.866,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.389989351,0.003004069,14.54258809,-0.079423109,28.7,600.0017,,10.31127826
2456885.81,-8956.097,3.463,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.386770782,0.002562697,14.40143575,0.018580575,32.8,600.0016,,10.29238993
2456885.817,-8951.855,3.622,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.39292745,0.002792531,14.46528923,0.035124506,30.9,600.0007,,10.27390171
2456885.929,-8955.131,3.567,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.391118131,0.002745731,14.43639863,-0.021060684,31.5,600.0014,,10.00943615
2456885.937,-8971.25,3.688,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.392923467,0.00287747,14.55411781,0.056932723,30.1,600.0012,,9.994546784
2456886.76,-8968.334,2.921,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.381506673,0.002018152,14.48459448,-0.009696348,40.0,600.0014,,10.00827539
2456886.768,-8982.675,2.691,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38877771,0.001825372,14.44485164,0.013000568,43.9,600.0014,,9.989328222
2456886.775,-8980.102,2.768,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38577832,0.001883505,14.5260517,0.071897121,42.6,600.0006,,9.970624097
2456888.711,-8961.242,2.862,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.387000128,0.001946995,14.53581482,0.038649428,41.1,600.0009,,9.292123129
2456888.719,-8961.274,2.88,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385745111,0.001962053,14.48039876,-0.001457349,40.9,600.0012,,9.274327339
2456888.726,-8970.588,2.748,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.385739114,0.001879734,14.5472654,0.062501353,42.9,600.0012,,9.256868279
2456888.882,-8979.061,3.292,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.387809701,0.002418708,14.49406771,0.055037794,34.8,600.0009,,8.85803999
2456888.889,-8989.212,3.326,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.388520725,0.002438875,14.50667207,0.029860964,34.5,600.0013,,8.841974101
2456888.897,-8978.138,3.451,"La Silla Observatory, Chile",CD-3019757,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.38712601,0.00262614,14.50577436,0.050413923,32.6,600.0013,,8.825384516
