Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454920.881,52.234,5.734,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.954576562,0.00732663,3.044133534,0.016607837,11.8,300.0,,24.46064984
2456078.821,228.6,2.179,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.915543073,0.003568387,3.07118825,-0.014415024,24.6,900.0059,,21.74385284
2456080.785,54.932,1.483,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.907966641,0.0029313,3.072015231,-0.006907238,29.7,899.9943,,21.29571545
2456083.785,192.777,2.831,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,1.023066108,0.005031568,3.071373371,-0.013177536,18.3,900.0002,,20.43897353
2456084.881,-208.429,3.509,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.90450702,0.003908036,3.078205555,-0.007765184,22.3,900.0002,,19.87517938
2456094.873,-21.801,3.397,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.922855842,0.004321718,3.062031606,-0.019153379,20.5,900.0,,16.63232158
2456097.866,3.092,4.229,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.919222925,0.005295708,3.067699135,-0.017453032,16.2,900.0003,,15.56824772
2456101.848,-171.358,3.258,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.91273301,0.004802173,3.063361471,-0.004405983,18.2,900.0003,,14.1100651
2456102.86,-137.333,2.331,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.912375963,0.003524253,3.055994913,-0.016813161,24.7,900.0001,,13.68924511
2456116.825,-51.741,2.345,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.942548482,0.003999427,3.059139,-0.006597733,22.3,900.0003,,8.055444667
2456150.723,69.65,5.425,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.918368104,0.007566478,3.046722702,-0.021292251,11.2,900.0003,,-6.87601408
2456166.646,-205.964,2.55,La Silla Observatory,GJ1248,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.920109514,0.00363386,3.064624133,-0.013872007,24.0,900.0003,,-13.45608728
