Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2452389.2358,-14.6,3.4,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452390.2122,-16.9,3.2,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452422.1371,-30.6,3.0,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452453.0198,-24.1,2.8,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452455.0253,-25.0,3.9,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452455.9766,-27.6,3.6,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452509.9485,-28.0,4.5,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452510.9162,-18.4,3.7,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452711.2461,52.9,5.6,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
2452745.2427,50.8,3.7,"Siding Spring Observatory, Australia",HD 154857,JD,"McCarthy et al. 2004 (ApJ, 617, 575)",UCLES,Iodine,Wright,,,,,,,,
