Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisector,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454934.956875,,,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454958.824456,,,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454959.839086,,,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454965.824352,44.935,57.925,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454983.809803,-52.341,64.917,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2454993.851898,81.964,66.671,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455021.698229,,,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455023.745914,,,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455025.759988,-49.297,67.257,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455100.729792,-8.612,46.408,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455101.744144,-64.491,44.017,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455103.718056,141.737,58.466,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
2455104.767963,93.174,53.582,"Apache Point Observatory, New Mexico",2MASS J19344300+4651099,FCJD,"Thomas et al. 2016 (PASP, 128, 5003)",MARVELS,Tungsten Iodine Lamp,Wright,,,,,,,,
