Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2453159.75,-9326.465,1.218,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.837811026,0.001223373,3.118059058,-0.005081931,68.1,900.0008,,3.944382329
2453574.623,-9328.05,0.961,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.83522416,0.000972406,3.135613556,-0.013961543,85.8,899.9936,,-13.37563553
2453817.869,-9330.891,1.03,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.833613196,0.000942965,3.136033324,-0.008552507,91.3,899.9986,,22.14001511
2454174.872,-9334.906,0.994,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.846917224,0.001073377,3.133522746,-0.009931242,81.2,899.9961,,22.48851258
2454194.908,-9328.641,1.191,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.830374802,0.001097074,3.140482701,-0.009172488,78.8,900.0005,,20.77404093
2454300.645,-9331.672,0.918,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.835812956,0.000951086,3.142560218,-0.011465542,91.4,899.9974,,-12.05311406
2454948.862,-9333.748,1.087,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.863584293,0.000922191,3.1382732,-0.007005134,97.7,900.0,,15.99102094
2454950.863,-9332.235,0.877,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.863313899,0.001071537,3.139800245,-0.006179956,84.5,900.0,,15.4395033
2454956.831,-9329.737,1.24,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.865249001,0.001240348,3.130420192,-0.009122865,71.8,900.0,,13.77886832
2455390.642,-9329.556,1.061,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.839431504,0.001381204,3.141442248,-0.012142779,63.1,900.0001,,-10.15522896
2455392.633,-9326.02,0.782,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.855331706,0.001017639,3.127901165,-0.011514808,86.0,900.0001,,-10.79724906
2455407.587,-9327.273,1.155,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.864792099,0.000989349,3.110589728,-0.015098004,87.3,900.0005,,-15.19242527
2455409.589,-9328.761,1.194,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.857891043,0.001109091,3.124854881,-0.008630126,79.1,900.0006,,-15.73823334
2455412.579,-9332.041,1.064,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.86194756,0.00138667,3.131533562,-0.008316647,63.6,900.0005,,-16.49307181
2455437.53,-9331.07,1.049,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.845149897,0.000899198,3.135079179,-0.007385203,98.2,900.0008,,-21.07797539
2455438.534,-9332.617,0.797,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.836951399,0.000851759,3.128283801,-0.012176864,101.7,900.0005,,-21.20538942
2455446.523,-9337.455,1.259,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.855570949,0.001244034,3.129445039,-0.006124815,70.1,900.0005,,-21.90156585
2455450.497,-9334.216,1.524,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.856401689,0.00165025,3.13256022,-0.005370051,53.4,900.0006,,-22.04682902
2455450.509,-9333.488,1.372,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.854116568,0.001448403,3.130176624,-0.009869858,60.7,900.0005,,-22.07538329
2455458.506,-9329.706,0.876,"La Silla Observatory, Chile",GJ686,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.859677244,0.001157939,3.133921448,-0.005841796,76.4,900.0006,,-22.16012664
