Time,RV,Uncertainty,Observatory_Site,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2457943.893,35637.789,3.928,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406046509,0.000679616,10.87097717,0.019815105,120.3,1799.9982,,19.65598338
2457944.924,24075.271,4.02,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40227437,0.000690143,10.87912591,0.027537867,118.2,1799.9982,,19.69467584
2457945.887,8582.19,4.238,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406375309,0.000729553,10.87533156,0.018446144,113.0,1799.9982,,19.83197776
2457946.878,-6075.866,4.274,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.402895315,0.000765187,10.86381804,0.024877593,107.6,1799.9982,,19.91995573
2457948.93,18350.783,4.599,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405926684,0.000840028,10.8768541,0.020554988,98.0,1799.9982,,19.97468273
2457949.875,32364.811,6.726,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404236343,0.001650758,10.87076835,0.006912692,51.6,1799.9982,,20.12109673
2457951.891,46343.165,5.387,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404553329,0.001076574,10.87400533,0.016948011,77.1,1799.9982,,20.20306461
2457952.925,48317.871,4.313,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404280328,0.000751637,10.88734197,0.02008935,108.3,1799.9982,,20.18683136
2457953.92,47931.257,5.003,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404228204,0.000921428,10.87587862,0.026919896,88.2,1799.9982,,20.23334786
2457955.936,40234.58,3.432,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404874369,0.00057426,10.86627072,0.023104256,142.2,1799.9982,,20.258878
2457956.938,31734.81,5.367,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.408413908,0.001126925,10.84781768,0.020868902,76.1,1799.9982,,20.27433978
2457958.915,1857.293,5.497,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407272719,0.001115547,10.84980674,0.030132995,75.4,1799.9982,,20.33832389
2457959.925,-7189.18,4.368,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404891554,0.000774745,10.86200507,0.026385576,106.6,1799.9982,,20.31929036
2457960.926,6012.311,4.986,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404174202,0.00095211,10.85301878,0.015891585,87.6,1799.9981,,20.30990523
2457962.943,36840.928,5.306,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407787031,0.001026678,10.8478802,0.027367233,81.0,1799.9982,,20.24456688
2457967.874,44115.358,7.456,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.409617487,0.002199177,10.86773201,0.034128557,39.7,1799.9982,,20.20789916
2457968.864,38221.135,4.559,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405694913,0.000808945,10.88213724,0.02209464,101.0,1799.9983,,20.17570853
2457970.835,14433.225,4.63,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405859278,0.000850656,10.8807383,0.02272608,96.7,1799.9982,,20.10681268
2457971.888,-3146.239,4.747,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405714514,0.000892686,10.85212477,0.029133213,93.8,1799.9982,,19.94158715
2457972.86,-5298.472,4.853,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407250199,0.000897649,10.85978429,0.025064317,91.8,1799.9982,,19.92434412
2457973.875,11997.443,5.307,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406380298,0.001029332,10.89973781,0.031037021,79.7,1799.9982,,19.81622384
2457974.856,28500.11,4.744,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404697455,0.000881842,10.88448495,0.011050777,93.8,1799.9982,,19.77114675
2457979.911,46381.359,4.098,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40464725,0.00071064,10.86472864,0.028792467,115.5,1799.9982,,19.15908759
2457980.908,42151.854,4.453,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404361259,0.000813402,10.85353061,0.028180469,101.9,1799.9982,,19.04975169
2457981.913,34811.912,3.92,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40712483,0.000684667,10.862004,0.020755346,120.4,1799.9982,,18.915981
2457993.898,40015.04,4.288,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405402816,0.000763061,10.83808363,0.027211734,108.7,1799.9982,,17.04242175
2457994.869,31713.324,4.781,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.405731783,0.000890439,10.85110773,0.01483224,93.1,1799.9982,,16.91902638
2457995.915,17830.968,4.911,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406219595,0.000852405,10.89189351,0.02461073,95.4,1799.9982,,16.61186692
2457996.902,900.138,6.344,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40624601,0.001386718,10.88929583,0.017542708,60.4,1799.9982,,16.43982263
2457998.847,5861.512,4.793,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406096296,0.000883864,10.87664907,0.031972939,93.3,1799.9982,,16.15123529
2458000.815,36310.64,4.416,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.40447331,0.000761969,10.87007946,0.024281718,106.8,1799.9982,,15.78808063
2458001.826,43672.552,4.196,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.407410704,0.000701506,10.88023236,0.029575457,115.7,1799.9982,,15.53878312
2458002.877,47449.078,4.675,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404659346,0.000854407,10.86224527,0.020554354,97.1,1799.9982,,15.18952358
2458008.866,12692.399,6.159,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406521632,0.001327669,10.86304561,0.022780307,63.2,1799.9982,,13.75317747
2458010.892,-4130.782,4.634,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.406913411,0.000816011,10.88140233,0.027475612,100.9,1799.9982,,13.16785851
2458011.854,12960.687,4.501,"La Silla Observatory, Chile",HD19827,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.404536588,0.000793991,10.87479366,0.029581688,104.1,1799.9982,,12.99120084
