Time,RV,Uncertainty,Observatory_Name,Star_Name,Time_Convention,Reference,Instrument,Wavelength_Calibration_Technique,Source,Halpha_Index,Halpha_Index_Error,Full_Width_Half_Maximum,Bisetor,Signal_to_noise_ratio_in_order_55,Exposure_Time,Airmass,Barycentric_Earth_Radial_Velocity
2454520.788,3493.596,1.265,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.379731644,0.000170711,19.35637124,-0.076924486,419.6,60.0,,19.00039748
2454597.511,284.404,2.077,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.37804656,0.000388756,18.76024009,-0.07806213,178.4,20.0,,-12.90062891
2454597.511,279.849,1.878,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378278606,0.000348348,18.76641065,-0.094000467,200.9,20.0,,-12.90183578
2454597.512,275.796,1.85,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377491105,0.000338591,18.75526848,-0.08025288,206.6,20.0,,-12.90304909
2454597.513,274.59,1.769,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378200776,0.000318074,18.76006597,-0.084142597,220.7,20.0,,-12.90424051
2454597.513,274.327,1.84,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378037496,0.000332414,18.75968193,-0.088031972,208.8,20.0,,-12.90545294
2454597.515,277.428,1.854,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377760117,0.000340278,19.37064822,-0.087657144,204.8,20.0,,-12.90827363
2454597.515,279.47,1.871,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.37739273,0.000352455,19.35394514,-0.093394213,199.9,20.0,,-12.90948156
2454597.516,278.946,2.066,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378618521,0.000395529,19.39086602,-0.083281589,176.3,20.0,,-12.91073135
2454597.516,277.364,2.844,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377749907,0.000643375,19.38244406,-0.084146692,113.6,20.0,,-12.91198029
2454597.517,276.539,2.177,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378467999,0.000433818,19.37548018,-0.078098316,162.4,20.0,,-12.91322212
2454597.518,276.991,2.331,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378023077,0.000476565,19.37392998,-0.084244538,148.3,20.0,,-12.91446004
2454597.518,278.128,2.008,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.378136897,0.000391307,19.37271379,-0.087876642,180.3,20.0,,-12.91570647
2454597.519,275.447,1.746,La Silla Observatory,GJ534,BJD,"Trifonov et al. (A&A 636, A74 (2020))",HARPS,ThAr,Trifonov,0.377643455,0.000323046,19.38879828,-0.077598,220.8,20.0,,-12.91697037
